"PointID","DepthToWater","DepthToWaterBGS","LevelStatus","DateMeasured","TimeMeasured","MPHeight"
"PC-102","555.7999877929688","553.7999877929688","","2017-12-15T00:00:00Z","","2"
"NM-02964","50.720001220703125","50.720001220703125","","1994-02-18T00:00:00Z","","0"
"DE-0109","38.79999923706055","38.79999923706055","","2011-08-16T00:00:00Z","","0"
"NM-27735","53.040000915527344","53.040000915527344","R","1953-05-28T00:00:00Z","","0"
"NM-00781","31.270000457763672","31.270000457763672","","1960-01-12T00:00:00Z","","0"
"NM-03307","98.9800033569336","98.9800033569336","","1988-02-09T00:00:00Z","","0"
"NM-14061","-16.020000457763672","-16.020000457763672","","1913-12-06T00:00:00Z","","0"
"NM-01868","10.300000190734863","10.300000190734863","","1966-08-15T00:00:00Z","","0"
"NM-11040","-91.08999633789062","-91.08999633789062","","1911-06-10T00:00:00Z","","0"
"NM-08683","38.2599983215332","38.2599983215332","","1946-01-31T00:00:00Z","","0"
"NM-07565","45.97999954223633","45.97999954223633","","1971-02-08T00:00:00Z","","0"
"NM-23576","121.79000091552734","121.79000091552734","T","1984-01-30T00:00:00Z","","0"
"NM-07813","27.610000610351562","27.610000610351562","P","1966-02-09T00:00:00Z","","0"
"QY-0601","49.20000076293945","49.20000076293945","","1941-04-29T00:00:00Z","","0"
"NM-03331","10.720000267028809","10.720000267028809","","1993-07-07T00:00:00Z","","0"
"NM-05855","18.06999969482422","18.06999969482422","","1975-10-02T00:00:00Z","","0"
"NM-05689","73.29000091552734","73.29000091552734","","1931-10-11T00:00:00Z","","0"
"NM-14330","52.68000030517578","52.68000030517578","","1963-11-20T00:00:00Z","","0"
"NM-02990","28.770000457763672","28.770000457763672","","1955-11-22T00:00:00Z","","0"
"NM-02650","58.93000030517578","58.93000030517578","","1989-01-26T00:00:00Z","","0"
"NM-00672","54.65999984741211","54.65999984741211","","1957-05-15T00:00:00Z","","0"
"NM-18639","364.05999755859375","364.05999755859375","","1977-01-05T00:00:00Z","","0"
"NM-02207","11","11","","1975-11-15T00:00:00Z","","0"
"EB-004","235.86000061035156","233.75999450683594","","2004-06-03T00:00:00Z","","2.0999999046325684"
"NM-28259","168.24000549316406","168.24000549316406","","1979-07-05T00:00:00Z","","0"
"SB-0381","25.829999923706055","25.829999923706055","","1955-01-21T00:00:00Z","","0"
"NM-03249","63","63","","1995-02-08T00:00:00Z","","0"
"NM-03218","40.5099983215332","40.5099983215332","","1959-02-03T00:00:00Z","","0"
"NM-13823","22.3799991607666","22.3799991607666","","1941-05-15T00:00:00Z","","0"
"NM-02324","92.26000213623047","92.26000213623047","","2014-02-11T00:00:00Z","","0"
"NM-02393","62.810001373291016","62.810001373291016","","1934-02-04T00:00:00Z","","0"
"NM-02090","64.52999877929688","64.52999877929688","","1950-11-30T00:00:00Z","","0"
"NM-02807","69.16999816894531","69.16999816894531","P","1952-01-29T00:00:00Z","","0"
"SO-0225","","","D","2019-03-01T00:00:00Z","","1.2200000286102295"
"NM-01872","16.399999618530273","16.399999618530273","","1958-04-15T00:00:00Z","","0"
"NM-06931","71.80000305175781","71.80000305175781","P","1952-06-12T00:00:00Z","","0"
"NM-25680","-104.11000061035156","-104.11000061035156","","1988-09-21T00:00:00Z","","0"
"NM-12467","97.93000030517578","97.93000030517578","","1956-01-18T00:00:00Z","","0"
"BC-0267","448.0899963378906","448.0899963378906","","2020-04-25T00:00:00Z","","0"
"NM-08524","15.5","15.5","","1955-10-15T00:00:00Z","","0"
"NM-11967","34.720001220703125","34.720001220703125","","1940-01-31T00:00:00Z","","0"
"NM-02482","42.93000030517578","42.93000030517578","","1996-03-05T00:00:00Z","","0"
"NM-03240","84.05999755859375","84.05999755859375","","1957-02-04T00:00:00Z","","0"
"NM-13522","85.05999755859375","85.05999755859375","","1986-04-18T00:00:00Z","","0"
"NM-11565","105.26000213623047","105.26000213623047","","1962-07-10T00:00:00Z","","0"
"AB-0122","540.0599975585938","540.0599975585938","","1997-08-22T00:00:00Z","",""
"NM-00317","272.1199951171875","272.1199951171875","","1983-01-31T00:00:00Z","","0"
"NM-22862","236.97000122070312","236.97000122070312","T","1984-03-13T00:00:00Z","","0"
"NM-01895","48.97999954223633","48.97999954223633","","2000-01-20T00:00:00Z","","0"
"AB-0070","149.02999877929688","149.02999877929688","","2002-01-22T00:00:00Z","",""
"BC-0213","124.73999786376953","124.73999786376953","","2016-06-07T00:00:00Z","","0"
"NM-02017","6.099999904632568","6.099999904632568","","1993-06-15T00:00:00Z","","0"
"NM-05332","255.4499969482422","255.4499969482422","","1980-01-02T00:00:00Z","","0"
"DE-0251","43.81999969482422","43.81999969482422","","2011-09-12T00:00:00Z","","0"
"NM-04050","224.10000610351562","224.10000610351562","P","1955-01-21T00:00:00Z","","0"
"NM-24874","48.59000015258789","48.59000015258789","","1962-06-07T00:00:00Z","","0"
"NM-24607","0.49000000953674316","0.49000000953674316","","1988-05-09T00:00:00Z","","0"
"NM-05962","39.560001373291016","39.560001373291016","","1955-08-04T00:00:00Z","","0"
"NM-01833","310","310","","1990-04-10T00:00:00Z","","0"
"NM-24981","151.88999938964844","151.88999938964844","","1960-08-15T00:00:00Z","","0"
"NM-28255","-0.03999999910593033","-0.03999999910593033","","1952-01-05T00:00:00Z","","0"
"NM-02207","17","17","","1956-02-15T00:00:00Z","","0"
"NM-17249","55.13999938964844","55.13999938964844","","1955-01-25T00:00:00Z","","0"
"NM-00212","95.02999877929688","95.02999877929688","","1978-01-06T00:00:00Z","","0"
"NM-28258","146.25","146.25","","2005-05-05T00:00:00Z","","0"
"NM-17393","21.639999389648438","21.639999389648438","","1936-04-20T00:00:00Z","","0"
"NM-23240","231.7899932861328","231.7899932861328","Z","1997-05-06T00:00:00Z","","0"
"NM-26061","128.67999267578125","128.67999267578125","","1978-01-26T00:00:00Z","","0"
"NM-01986","8.300000190734863","8.300000190734863","","1951-02-15T00:00:00Z","","0"
"NM-11771","43.369998931884766","43.369998931884766","","1936-09-23T00:00:00Z","","0"
"BC-0253","231.3699951171875","231.3699951171875","","2016-06-02T00:00:00Z","","0"
"NM-16349","8","8","","1951-01-01T00:00:00Z","","0"
"NM-06474","111.11000061035156","111.11000061035156","","1971-12-15T00:00:00Z","","0"
"NM-00353","114.25","114.25","","2016-02-04T00:00:00Z","","0"
"NM-02384","10","10","","1968-05-15T00:00:00Z","","0"
"NM-11560","77.9800033569336","77.9800033569336","","1954-07-14T00:00:00Z","","0"
"NM-13644","34.209999084472656","34.209999084472656","","1939-01-31T00:00:00Z","","0"
"NM-07510","24.760000228881836","24.760000228881836","","1961-05-31T00:00:00Z","","0"
"NM-05737","102.55999755859375","102.55999755859375","","1952-07-16T00:00:00Z","","0"
"NM-02306","28.100000381469727","28.100000381469727","","1996-01-31T00:00:00Z","","0"
"SB-0299","129.24000549316406","129.24000549316406","","1982-04-10T00:00:00Z","","0"
"NM-16196","41.290000915527344","41.290000915527344","","1994-11-22T00:00:00Z","","0"
"NM-23205","63.5","63.5","","2006-06-29T00:00:00Z","","0"
"NM-04509","98.80000305175781","98.80000305175781","","1960-01-06T00:00:00Z","","0"
"NM-03154","81","81","","1965-07-14T00:00:00Z","","0"
"NM-02005","5.800000190734863","5.800000190734863","","1995-03-15T00:00:00Z","","0"
"NM-02556","43.20000076293945","43.20000076293945","","1991-01-30T00:00:00Z","","0"
"NM-11980","65.08000183105469","65.08000183105469","","1959-01-13T00:00:00Z","","0"
"NM-02772","35.41999816894531","35.41999816894531","","1982-11-01T00:00:00Z","","0"
"EB-388","90.94000244140625","89.51000213623047","","2009-11-15T00:00:00Z","","1.4299999475479126"
"NM-26718","52.150001525878906","52.150001525878906","","1956-06-07T00:00:00Z","","0"
"NM-03387","37.9900016784668","37.9900016784668","","1991-04-04T00:00:00Z","","0"
"NM-05450","168.6199951171875","168.6199951171875","","1987-10-15T00:00:00Z","","0"
"NM-27415","58.58000183105469","58.58000183105469","","1956-01-11T00:00:00Z","","0"
"NM-22396","194.08999633789062","194.08999633789062","R","1991-12-18T00:00:00Z","","0"
"NM-20120","72.83999633789062","72.83999633789062","","1958-02-11T00:00:00Z","","0"
"NM-00644","68.30999755859375","68.30999755859375","","1975-10-01T00:00:00Z","","0"
"BC-0147","481.2699890136719","481.2699890136719","","2017-10-04T00:00:00Z","","0"
"NM-28251","63.630001068115234","63.630001068115234","","1999-11-25T00:00:00Z","","0"
"NM-05622","68","68","","1936-02-10T00:00:00Z","","0"
"NM-05316","141.94000244140625","141.94000244140625","","1992-02-04T00:00:00Z","","0"
"NM-20667","13.65999984741211","13.65999984741211","","1955-11-03T00:00:00Z","","0"
"NM-00627","63.369998931884766","63.369998931884766","","1991-03-27T00:00:00Z","","0"
"NM-11471","129.42999267578125","129.42999267578125","","1977-04-29T00:00:00Z","","0"
"NM-14064","34.880001068115234","34.880001068115234","","1942-02-12T00:00:00Z","","0"
"NM-06595","73.86000061035156","73.86000061035156","","1941-03-11T00:00:00Z","","0"
"NM-02006","8.600000381469727","8.600000381469727","","1962-01-15T00:00:00Z","","0"
"NM-03862","169.66000366210938","169.66000366210938","","1978-01-16T00:00:00Z","","0"
"SO-0175","8.319999694824219","7.919999599456787","","2021-03-13T00:00:00Z","0001-01-01T15:26:00Z","0.4000000059604645"
"NM-17296","32.75","32.75","","1949-01-07T00:00:00Z","","0"
"NM-13604","26.940000534057617","26.940000534057617","","1941-01-25T00:00:00Z","","0"
"EB-357","236.13099670410156","234.13099670410156","T","2002-02-04T00:00:00Z","","2"
"NM-01066","100.47000122070312","100.47000122070312","","1948-01-20T00:00:00Z","","0"
"NM-02207","10.600000381469727","10.600000381469727","","2000-02-18T00:00:00Z","","0"
"NM-02988","48.20000076293945","48.20000076293945","","1982-01-12T00:00:00Z","","0"
"PC-102","552","550","","2011-04-12T00:00:00Z","","2"
"NM-02244","80.81999969482422","80.81999969482422","","1948-01-16T00:00:00Z","","0"
"NM-00812","44.56999969482422","44.56999969482422","","1963-01-02T00:00:00Z","","0"
"AB-0210","167.94000244140625","167.94000244140625","","2010-02-05T00:00:00Z","",""
"NM-00494","40.849998474121094","40.849998474121094","","1964-09-15T00:00:00Z","","0"
"NM-02576","31.06999969482422","31.06999969482422","","2003-01-23T00:00:00Z","","0"
"NM-11857","25.3799991607666","25.3799991607666","","1965-01-06T00:00:00Z","","0"
"NM-07142","84.5999984741211","84.5999984741211","","1977-02-03T00:00:00Z","","0"
"TV-137","9.510000228881836","9.110000610351562","","2011-08-02T00:00:00Z","","0.4000000059604645"
"NM-28250","79.02999877929688","79.02999877929688","","1994-01-05T00:00:00Z","","0"
"NM-20539","87.62000274658203","87.62000274658203","","1977-01-20T00:00:00Z","","0"
"NM-13635","-19.479999542236328","-19.479999542236328","","1916-01-07T00:00:00Z","","0"
"NM-02209","99","99","","1953-06-01T00:00:00Z","","0"
"AR-0226","33.0099983215332","31.619998931884766","","2018-07-25T00:00:00Z","0001-01-01T08:30:00Z","1.3899999856948853"
"NM-03262","99.69999694824219","99.69999694824219","","2004-04-12T00:00:00Z","","0"
"NM-02207","14.300000190734863","14.300000190734863","","1968-12-15T00:00:00Z","","0"
"NM-01898","25.68000030517578","25.68000030517578","","1992-11-10T00:00:00Z","","0"
"NM-11857","12.359999656677246","12.359999656677246","","1942-01-21T00:00:00Z","","0"
"NM-22980","11.40999984741211","11.40999984741211","Z","2008-07-22T00:00:00Z","","0"
"NM-05765","52.93000030517578","52.93000030517578","","1940-05-07T00:00:00Z","","0"
"TV-218","213.3000030517578","212.6999969482422","","2002-07-30T00:00:00Z","","0.6000000238418579"
"NM-27202","138.1300048828125","138.1300048828125","","2012-09-14T00:00:00Z","","0"
"NM-11924","0.800000011920929","0.800000011920929","","1946-01-06T00:00:00Z","","0"
"NM-02005","9.199999809265137","9.199999809265137","","1972-02-15T00:00:00Z","","0"
"NM-00384","34.709999084472656","34.709999084472656","","1963-02-25T00:00:00Z","","0"
"NM-01311","126.55000305175781","126.55000305175781","","2006-07-14T00:00:00Z","","0"
"DE-0244","100.80000305175781","100.80000305175781","","2002-02-19T00:00:00Z","","0"
"NM-13531","3.799999952316284","3.799999952316284","","1959-08-06T00:00:00Z","","0"
"NM-02407","29.959999084472656","29.959999084472656","","1944-09-12T00:00:00Z","","0"
"NM-20375","63.099998474121094","63.099998474121094","","1943-11-22T00:00:00Z","","0"
"NM-02831","60.150001525878906","60.150001525878906","","1969-04-01T00:00:00Z","","0"
"SB-0164","65","65","","1950-06-06T00:00:00Z","","0"
"NM-07821","47.52000045776367","47.52000045776367","","1977-01-19T00:00:00Z","","0"
"NM-05255","267.44000244140625","267.44000244140625","","1970-12-10T00:00:00Z","","0"
"NM-28257","31.209999084472656","31.209999084472656","","2006-04-05T00:00:00Z","","0"
"NM-14535","87.81999969482422","87.81999969482422","","1983-12-15T00:00:00Z","","0"
"NM-02976","104.30000305175781","104.30000305175781","","1982-01-08T00:00:00Z","","0"
"DE-0178","50.810001373291016","50.810001373291016","","2005-12-01T00:00:00Z","","0"
"SB-0299","145.47999572753906","145.47999572753906","","1981-07-20T00:00:00Z","","0"
"NM-13594","35.310001373291016","35.310001373291016","","1961-09-22T00:00:00Z","","0"
"NM-11961","21.700000762939453","21.700000762939453","","1945-01-14T00:00:00Z","","0"
"NM-07641","-137.2899932861328","-137.2899932861328","","1908-09-09T00:00:00Z","","0"
"NM-01490","229","229","","2012-03-13T00:00:00Z","","0"
"NM-06085","26.829999923706055","26.829999923706055","","1975-07-02T00:00:00Z","","0"
"NM-28015","499.0299987792969","499.0299987792969","S","2015-06-02T00:00:00Z","","0"
"NM-03419","34.0099983215332","34.0099983215332","Z","2000-02-28T00:00:00Z","","0"
"NM-01291","82.54000091552734","82.54000091552734","","1989-08-30T00:00:00Z","","0"
"SM-0055","222.1199951171875","220.1199951171875","","2015-07-15T00:00:00Z","","2"
"NM-27247","36.029998779296875","36.029998779296875","","1992-10-20T00:00:00Z","","0"
"NM-08362","118.0999984741211","118.0999984741211","P","1990-08-30T00:00:00Z","","0"
"NM-11550","-11","-11","","1908-06-08T00:00:00Z","","0"
"NM-01872","8.300000190734863","8.300000190734863","","1968-09-15T00:00:00Z","","0"
"NM-02622","159.74000549316406","159.74000549316406","","1966-02-07T00:00:00Z","","0"
"NM-10892","78.86000061035156","78.86000061035156","","1962-01-22T00:00:00Z","","0"
"EB-276","173.9199981689453","173.9199981689453","","1977-01-30T00:00:00Z","","0"
"NM-14129","-8.800000190734863","-8.800000190734863","","1910-02-04T00:00:00Z","","0"
"NM-28253","48.540000915527344","48.540000915527344","","1983-06-15T00:00:00Z","","0"
"NM-12725","24.850000381469727","24.850000381469727","P","1953-05-25T00:00:00Z","","0"
"NM-01654","22","22","","1957-06-28T00:00:00Z","","0"
"NM-04404","129.35000610351562","129.35000610351562","","1974-01-07T00:00:00Z","","0"
"EB-482","18.329999923706055","18.329999923706055","","1986-06-30T00:00:00Z","","0"
"NM-28257","-4.619999885559082","-4.619999885559082","","2020-01-24T00:00:00Z","","0"
"NM-02518","8.100000381469727","8.100000381469727","","1968-02-15T00:00:00Z","","0"
"NM-04340","14.1899995803833","14.1899995803833","","2016-02-12T00:00:00Z","","0"
"NM-28257","-2","-2","","1992-05-25T00:00:00Z","","0"
"NM-15409","81.30000305175781","81.30000305175781","","1970-02-10T00:00:00Z","","0"
"AB-0179","185.94000244140625","185.94000244140625","","2004-07-28T00:00:00Z","",""
"NM-05309","7.599999904632568","7.599999904632568","","1946-03-15T00:00:00Z","","0"
"NM-16627","50.54999923706055","50.54999923706055","","1972-03-06T00:00:00Z","","0"
"NM-00664","476.6499938964844","476.6499938964844","","1957-11-14T00:00:00Z","","0"
"NM-17375","18.399999618530273","18.399999618530273","R","1966-04-11T00:00:00Z","","0"
"NM-12771","63.900001525878906","63.900001525878906","","1963-08-13T00:00:00Z","","0"
"NM-08648","41.560001373291016","41.560001373291016","","1939-07-23T00:00:00Z","","0"
"NM-03117","33.2400016784668","33.2400016784668","","1966-01-13T00:00:00Z","","0"
"SM-0043","103.25","101.94999694824219","","2008-04-15T00:00:00Z","","1.2999999523162842"
"NM-02173","87.80000305175781","87.80000305175781","","1987-07-09T00:00:00Z","","0"
"NM-08031","-26.40999984741211","-26.40999984741211","","1909-11-08T00:00:00Z","","0"
"NM-08760","-52.97999954223633","-52.97999954223633","","1910-02-21T00:00:00Z","","0"
"NM-03692","201.0399932861328","201.0399932861328","","1956-03-29T00:00:00Z","","0"
"NM-10588","-55.290000915527344","-55.290000915527344","","1906-10-09T00:00:00Z","","0"
"NM-01986","5.800000190734863","5.800000190734863","","1991-04-15T00:00:00Z","","0"
"NM-21863","5.309999942779541","5.309999942779541","Z","2010-08-27T00:00:00Z","","0"
"NM-13413","-56.439998626708984","-56.439998626708984","","1952-01-02T00:00:00Z","","0"
"NM-03747","53.439998626708984","53.439998626708984","","1952-05-22T00:00:00Z","","0"
"NM-03455","292.20001220703125","292.20001220703125","","1959-11-10T00:00:00Z","","0"
"NM-00094","1.409999966621399","1.409999966621399","","1964-12-07T00:00:00Z","","0"
"NM-13286","62.439998626708984","62.439998626708984","","1956-01-30T00:00:00Z","","0"
"NM-25680","-98.5199966430664","-98.5199966430664","","1988-04-19T00:00:00Z","","0"
"NM-04005","124.68000030517578","124.68000030517578","","1987-01-20T00:00:00Z","","0"
"NM-07944","-34.34000015258789","-34.34000015258789","","1913-08-07T00:00:00Z","","0"
"NM-02547","60.650001525878906","60.650001525878906","","1955-12-12T00:00:00Z","","0"
"NM-08498","43.709999084472656","43.709999084472656","","1981-02-24T00:00:00Z","","0"
"NM-02772","143.08999633789062","143.08999633789062","","1970-06-01T00:00:00Z","","0"
"NM-17396","46.279998779296875","46.279998779296875","","1939-03-13T00:00:00Z","","0"
"DE-0099","92.02999877929688","92.02999877929688","","2003-01-14T00:00:00Z","","0"
"MI-0014","300","300","Z","1950-12-31T00:00:00Z","","0"
"NM-01568","72.41000366210938","72.41000366210938","","1990-03-20T00:00:00Z","","0"
"NM-08647","23.920000076293945","23.920000076293945","","1949-01-18T00:00:00Z","","0"
"EB-483","344","344","","1990-07-31T00:00:00Z","","0"
"NM-16675","18.079999923706055","18.079999923706055","R","1934-10-17T00:00:00Z","","0"
"NM-20097","33.66999816894531","33.66999816894531","","1944-08-19T00:00:00Z","","0"
"NM-20555","108.2300033569336","108.2300033569336","","1972-02-16T00:00:00Z","","0"
"EB-295","498.55999755859375","498.55999755859375","","2007-10-03T00:00:00Z","","0"
"NM-10566","79.98999786376953","79.98999786376953","","1960-07-01T00:00:00Z","","0"
"NM-28250","90.58999633789062","90.58999633789062","","1988-06-15T00:00:00Z","","0"
"BC-0337","","290.5","","2021-11-10T00:00:00Z","","0"
"NM-16303","171.88999938964844","171.88999938964844","","1989-01-06T00:00:00Z","","0"
"NM-21050","755","755","","1935-07-01T00:00:00Z","","0"
"NM-02518","8.300000190734863","8.300000190734863","","2002-05-15T00:00:00Z","","0"
"NM-28253","26.540000915527344","26.540000915527344","","1986-06-25T00:00:00Z","","0"
"NM-25651","13.399999618530273","13.399999618530273","","1970-05-27T00:00:00Z","","0"
"NM-02487","9","9","","1962-09-15T00:00:00Z","","0"
"NM-27706","50.900001525878906","50.900001525878906","","1959-01-06T00:00:00Z","","0"
"NM-01022","445.6099853515625","445.6099853515625","","1993-01-06T00:00:00Z","","0"
"NM-14293","4.289999961853027","4.289999961853027","","1970-01-20T00:00:00Z","","0"
"NM-02684","20.420000076293945","20.420000076293945","","1958-01-17T00:00:00Z","","0"
"NM-22280","360.44000244140625","360.44000244140625","","2010-03-08T00:00:00Z","","0"
"NM-01029","407.8999938964844","407.8999938964844","A","2009-02-21T00:00:00Z","","0"
"NM-00474","50.150001525878906","50.150001525878906","","1987-01-06T00:00:00Z","","0"
"NM-04258","10.0600004196167","10.0600004196167","","2009-10-29T00:00:00Z","","0"
"NM-11357","155.6699981689453","155.6699981689453","","1976-04-07T00:00:00Z","","0"
"NM-07330","129.10000610351562","129.10000610351562","","1954-04-09T00:00:00Z","","0"
"NM-02707","20.34000015258789","20.34000015258789","","1954-01-20T00:00:00Z","","0"
"NM-12911","79.55999755859375","79.55999755859375","","1950-09-11T00:00:00Z","","0"
"NM-05689","92.47000122070312","92.47000122070312","","1959-11-09T00:00:00Z","","0"
"NM-05524","78.25","78.25","","1940-05-08T00:00:00Z","","0"
"NM-01914","17.729999542236328","17.729999542236328","","1995-02-15T00:00:00Z","","0"
"AB-0102","578.5800170898438","578.5800170898438","","2003-06-04T00:00:00Z","",""
"NM-26736","176.75","176.75","","1957-12-04T00:00:00Z","","0"
"NM-04506","68.33999633789062","68.33999633789062","","1950-01-05T00:00:00Z","","0"
"NM-05309","16","16","","1956-10-15T00:00:00Z","","0"
"NM-21845","2.819999933242798","2.819999933242798","Z","2008-04-22T00:00:00Z","","0"
"NM-17165","27.43000030517578","27.43000030517578","","1935-01-13T00:00:00Z","","0"
"NM-17923","69.91999816894531","69.91999816894531","","1987-02-04T00:00:00Z","","0"
"DE-0112","36.43000030517578","36.43000030517578","","2006-02-01T00:00:00Z","","0"
"NM-05292","43.15999984741211","43.15999984741211","","1944-01-13T00:00:00Z","","0"
"NM-28255","184.77999877929688","184.77999877929688","","1972-08-05T00:00:00Z","","0"
"NM-03373","53.97999954223633","53.97999954223633","","2006-09-14T00:00:00Z","","0"
"AB-0058","167.1999969482422","167.1999969482422","","1992-11-01T00:00:00Z","","0"
"NM-05554","95.6500015258789","95.6500015258789","","1953-01-08T00:00:00Z","","0"
"NM-22756","34.68000030517578","34.68000030517578","","1953-07-21T00:00:00Z","","0"
"AB-0165","484.67999267578125","484.67999267578125","","2006-01-12T00:00:00Z","",""
"NM-09813","23.219999313354492","23.219999313354492","","1950-09-12T00:00:00Z","","0"
"NM-05813","123.33000183105469","123.33000183105469","","1991-05-16T00:00:00Z","","0"
"NM-10143","30.8799991607666","30.8799991607666","","1944-07-27T00:00:00Z","","0"
"NM-01947","5.400000095367432","5.400000095367432","","1998-03-15T00:00:00Z","","0"
"EB-480","566.02001953125","563.02001953125","Z","2005-10-31T00:00:00Z","","3"
"NM-01990","18.1299991607666","18.1299991607666","","2015-02-11T00:00:00Z","","0"
"NM-04451","109.5","109.5","P","1962-06-20T00:00:00Z","","0"
"SO-0269","","","D","2016-09-21T00:00:00Z","","1.2200000286102295"
"NM-03005","68.95999908447266","68.95999908447266","","2004-08-21T00:00:00Z","","0"
"NM-00685","23.959999084472656","23.959999084472656","","1954-09-10T00:00:00Z","","0"
"NM-02316","186.88999938964844","186.88999938964844","","1978-01-11T00:00:00Z","","0"
"NM-08247","145.94000244140625","145.94000244140625","","2015-12-16T00:00:00Z","","0"
"NM-16047","44.709999084472656","44.709999084472656","","1995-02-16T00:00:00Z","","0"
"NM-10007","-19.479999542236328","-19.479999542236328","","1915-08-06T00:00:00Z","","0"
"NM-00561","68.4800033569336","68.4800033569336","","1961-02-06T00:00:00Z","","0"
"NM-19887","32.02000045776367","32.02000045776367","","1955-09-14T00:00:00Z","","0"
"NM-01947","5.300000190734863","5.300000190734863","","1987-01-15T00:00:00Z","","0"
"NM-27202","137.82000732421875","137.82000732421875","","2013-12-30T00:00:00Z","","0"
"NM-13543","57.59000015258789","57.59000015258789","","1981-02-11T00:00:00Z","","0"
"EB-220","133.05999755859375","132.41000366210938","","2008-10-01T00:00:00Z","","0.6499999761581421"
"NM-23241","248.83999633789062","248.83999633789062","Z","1996-09-03T00:00:00Z","","0"
"NM-02717","30.6299991607666","30.6299991607666","","1943-09-15T00:00:00Z","","0"
"NM-07904","14.550000190734863","14.550000190734863","","2012-05-17T00:00:00Z","","0"
"NM-28251","77.2300033569336","77.2300033569336","","1989-08-05T00:00:00Z","","0"
"NM-12317","49.06999969482422","49.06999969482422","","1941-01-22T00:00:00Z","","0"
"NM-09081","26.139999389648438","26.139999389648438","","1945-05-01T00:00:00Z","","0"
"NM-05516","9.199999809265137","9.199999809265137","","1963-02-15T00:00:00Z","","0"
"NM-28257","47.93000030517578","47.93000030517578","","1994-08-15T00:00:00Z","","0"
"NM-21680","328.07000732421875","328.07000732421875","","2011-12-07T00:00:00Z","","0"
"NM-02837","72.2300033569336","72.2300033569336","","2006-01-12T00:00:00Z","","0"
"NM-06268","17.600000381469727","17.600000381469727","","1966-05-15T00:00:00Z","","0"
"NM-19959","37.06999969482422","37.06999969482422","","1946-10-02T00:00:00Z","","0"
"NM-24338","52.79999923706055","52.79999923706055","","1980-08-20T00:00:00Z","","0"
"NM-25800","55.93000030517578","55.93000030517578","","1970-08-08T00:00:00Z","","0"
"NM-11045","93.75","93.75","","1984-01-12T00:00:00Z","","0"
"NM-10099","129.5500030517578","129.5500030517578","","1974-12-20T00:00:00Z","","0"
"NM-03322","80.01000213623047","80.01000213623047","","1986-08-14T00:00:00Z","","0"
"NM-27517","112.95999908447266","112.95999908447266","","1997-01-31T00:00:00Z","","0"
"NM-13594","20.799999237060547","20.799999237060547","","1970-01-26T00:00:00Z","","0"
"NM-19070","58.279998779296875","58.279998779296875","R","1972-02-10T00:00:00Z","","0"
"NM-14346","22.299999237060547","22.299999237060547","","1956-01-03T00:00:00Z","","0"
"NM-13953","-11.399999618530273","-11.399999618530273","","1911-10-15T00:00:00Z","","0"
"NM-28258","180.97000122070312","180.97000122070312","","1996-08-15T00:00:00Z","","0"
"NM-01788","5.079999923706055","5.079999923706055","","1997-01-31T00:00:00Z","","0"
"NM-28252","25.18000030517578","25.18000030517578","","1953-12-05T00:00:00Z","","0"
"NM-26751","203.47000122070312","203.47000122070312","","1964-04-15T00:00:00Z","","0"
"NM-06734","58.4900016784668","58.4900016784668","","1967-01-25T00:00:00Z","","0"
"NM-03426","356.42999267578125","356.42999267578125","T","1992-07-07T00:00:00Z","","0"
"NM-02443","86.12999725341797","86.12999725341797","","1997-01-16T00:00:00Z","","0"
"BC-0049","107.08000183105469","107.08000183105469","","2011-12-21T00:00:00Z","","0"
"NM-09348","-84.16000366210938","-84.16000366210938","","1906-04-13T00:00:00Z","","0"
"NM-01278","97.47000122070312","97.47000122070312","","1950-02-08T00:00:00Z","","0"
"NM-27951","34.29999923706055","34.29999923706055","","1956-05-07T00:00:00Z","","0"
"NM-04300","133.8300018310547","133.8300018310547","","1957-12-27T00:00:00Z","","0"
"AB-0037","332.05999755859375","332.05999755859375","","1998-02-05T00:00:00Z","",""
"NM-14593","140.74000549316406","140.74000549316406","","1957-05-02T00:00:00Z","","0"
"NM-00606","92.29000091552734","92.29000091552734","","2006-01-25T00:00:00Z","","0"
"NM-02443","96.36000061035156","96.36000061035156","","2003-10-08T00:00:00Z","","0"
"NM-03329","19.729999542236328","19.729999542236328","","1990-05-03T00:00:00Z","","0"
"BC-0190","165.6300048828125","165.6300048828125","","2011-02-18T00:00:00Z","","0"
"NM-02758","313.29998779296875","313.29998779296875","","1964-09-23T00:00:00Z","","0"
"NM-18893","399.69000244140625","399.69000244140625","","1975-01-03T00:00:00Z","","0"
"NM-21898","98","98","","1988-11-17T00:00:00Z","","0"
"NM-17716","3.9700000286102295","3.9700000286102295","","1947-06-25T00:00:00Z","","0"
"NM-28251","75.43000030517578","75.43000030517578","","1989-06-15T00:00:00Z","","0"
"NM-13790","-28.719999313354492","-28.719999313354492","","1915-12-09T00:00:00Z","","0"
"NM-00486","63.369998931884766","63.369998931884766","","2000-01-04T00:00:00Z","","0"
"DE-0345","72.9000015258789","69.9000015258789","","2015-12-08T00:00:00Z","","3"
"NM-02476","60.95000076293945","60.95000076293945","","1955-01-27T00:00:00Z","","0"
"NM-13886","53.63999938964844","53.63999938964844","","1991-06-11T00:00:00Z","","0"
"NM-02740","96.86000061035156","96.86000061035156","","1997-01-03T00:00:00Z","","0"
"NM-11388","39.72999954223633","39.72999954223633","","1949-11-17T00:00:00Z","","0"
